district,date,temp_max,temp_min,temp_mean,lat,lon
Витоша,2023-02-12,2.6,-3.2,-0.9,42.6539,23.2514
Витоша,2023-02-13,5.1,-3.8,-0.2,42.6539,23.2514
Витоша,2023-02-14,2.7,-2.1,-0.3,42.6539,23.2514
Витоша,2023-02-15,5.2,-2.1,0.9,42.6539,23.2514
Витоша,2023-02-16,11.5,-3.1,2.2,42.6539,23.2514
Витоша,2023-02-17,12.9,-1.0,4.4,42.6539,23.2514
Витоша,2023-02-18,14.3,0.0,5.6,42.6539,23.2514
Витоша,2023-02-19,16.1,1.8,7.9,42.6539,23.2514
Витоша,2023-02-20,10.5,3.6,6.6,42.6539,23.2514
Витоша,2023-02-21,16.5,1.0,7.6,42.6539,23.2514
Витоша,2023-02-22,15.0,3.2,8.1,42.6539,23.2514
Витоша,2023-02-23,14.3,1.8,7.1,42.6539,23.2514
Витоша,2023-02-24,11.6,3.9,6.7,42.6539,23.2514
Витоша,2023-02-25,14.3,2.3,8.3,42.6539,23.2514
Витоша,2023-02-26,17.0,6.7,11.2,42.6539,23.2514
Витоша,2023-02-27,12.2,2.6,7.5,42.6539,23.2514
Витоша,2023-02-28,10.2,3.1,6.1,42.6539,23.2514
Витоша,2023-03-01,6.5,2.8,4.5,42.6539,23.2514
Витоша,2023-03-02,6.3,2.9,4.2,42.6539,23.2514
Витоша,2023-03-03,5.3,2.1,3.4,42.6539,23.2514
Витоша,2023-03-04,8.2,0.1,3.7,42.6539,23.2514
Витоша,2023-03-05,8.4,0.9,4.3,42.6539,23.2514
Витоша,2023-03-06,10.6,-2.4,3.7,42.6539,23.2514
Витоша,2023-03-07,12.9,0.6,6.2,42.6539,23.2514
Витоша,2023-03-08,12.9,0.7,7.0,42.6539,23.2514
Витоша,2023-03-09,16.9,2.4,9.1,42.6539,23.2514
Витоша,2023-03-10,15.3,5.0,9.2,42.6539,23.2514
Витоша,2023-03-11,13.5,3.7,8.8,42.6539,23.2514
Витоша,2023-03-12,6.2,-1.4,2.2,42.6539,23.2514
Витоша,2023-03-13,9.1,-4.2,2.1,42.6539,23.2514
Витоша,2023-03-14,14.3,-1.4,5.9,42.6539,23.2514
Витоша,2023-03-15,11.8,1.0,5.5,42.6539,23.2514
Витоша,2023-03-16,4.4,-0.3,1.3,42.6539,23.2514
Витоша,2023-03-17,6.8,-1.1,2.2,42.6539,23.2514
Витоша,2023-03-18,7.0,-2.6,2.2,42.6539,23.2514
Витоша,2023-03-19,14.0,-2.5,5.0,42.6539,23.2514
Витоша,2023-03-20,18.1,2.3,10.1,42.6539,23.2514
Витоша,2023-03-21,14.5,5.9,10.5,42.6539,23.2514
Витоша,2023-03-22,11.2,4.8,7.6,42.6539,23.2514
Витоша,2023-03-23,13.8,2.6,7.6,42.6539,23.2514
Витоша,2023-03-24,17.7,4.7,10.6,42.6539,23.2514
Витоша,2023-03-25,18.6,4.5,11.7,42.6539,23.2514
Витоша,2023-03-26,14.4,5.2,9.3,42.6539,23.2514
Витоша,2023-03-27,14.1,3.5,8.0,42.6539,23.2514
Витоша,2023-03-28,4.7,-1.2,1.4,42.6539,23.2514
Витоша,2023-03-29,5.9,-3.1,1.0,42.6539,23.2514
Витоша,2023-03-30,12.9,1.4,6.1,42.6539,23.2514
Витоша,2023-03-31,16.0,3.9,9.9,42.6539,23.2514
Витоша,2023-04-01,15.3,5.4,9.5,42.6539,23.2514
Витоша,2023-04-02,14.1,4.2,8.6,42.6539,23.2514
Витоша,2023-04-03,13.3,2.1,6.6,42.6539,23.2514
Витоша,2023-04-04,7.5,-0.9,4.0,42.6539,23.2514
Витоша,2023-04-05,3.9,-1.7,0.6,42.6539,23.2514
Витоша,2023-04-06,4.7,-2.8,0.6,42.6539,23.2514
Витоша,2023-04-07,7.4,-1.3,2.6,42.6539,23.2514
Витоша,2023-04-08,10.2,0.8,5.2,42.6539,23.2514
Витоша,2023-04-09,9.8,3.1,5.9,42.6539,23.2514
Витоша,2023-04-10,9.0,2.8,5.9,42.6539,23.2514
Витоша,2023-04-11,10.8,2.6,6.6,42.6539,23.2514
Витоша,2023-04-12,11.2,4.9,7.5,42.6539,23.2514
Витоша,2023-04-13,18.1,0.1,9.3,42.6539,23.2514
Витоша,2023-04-14,19.8,5.6,10.1,42.6539,23.2514
Витоша,2023-04-15,15.4,2.6,9.2,42.6539,23.2514
Витоша,2023-04-16,15.7,6.0,9.8,42.6539,23.2514
Витоша,2023-04-17,13.6,6.5,9.0,42.6539,23.2514
Витоша,2023-04-18,12.2,6.7,8.8,42.6539,23.2514
Витоша,2023-04-19,13.3,5.3,8.5,42.6539,23.2514
Витоша,2023-04-20,12.3,5.0,8.4,42.6539,23.2514
Витоша,2023-04-21,14.3,5.4,9.7,42.6539,23.2514
Витоша,2023-04-22,14.4,3.9,9.5,42.6539,23.2514
Витоша,2023-04-23,15.7,5.1,9.7,42.6539,23.2514
Витоша,2023-04-24,18.1,6.2,10.7,42.6539,23.2514
Витоша,2023-04-25,13.8,7.0,10.4,42.6539,23.2514
Витоша,2023-04-26,12.9,5.0,8.5,42.6539,23.2514
Витоша,2023-04-27,10.4,2.9,7.0,42.6539,23.2514
Витоша,2023-04-28,13.8,1.7,7.0,42.6539,23.2514
Витоша,2023-04-29,13.9,3.0,9.0,42.6539,23.2514
Витоша,2023-04-30,15.7,4.9,10.5,42.6539,23.2514
Витоша,2023-05-01,16.9,5.5,11.2,42.6539,23.2514
Витоша,2023-05-02,18.0,5.8,12.0,42.6539,23.2514
Витоша,2023-05-03,16.6,7.9,11.0,42.6539,23.2514
Витоша,2023-05-04,12.7,6.9,9.8,42.6539,23.2514
Витоша,2023-05-05,15.3,5.1,10.4,42.6539,23.2514
Витоша,2023-05-06,16.4,5.6,11.5,42.6539,23.2514
Витоша,2023-05-07,19.9,8.9,14.1,42.6539,23.2514
Витоша,2023-05-08,19.3,10.1,13.6,42.6539,23.2514
Витоша,2023-05-09,12.4,8.2,10.2,42.6539,23.2514
Витоша,2023-05-10,9.3,6.6,7.8,42.6539,23.2514
Витоша,2023-05-11,12.3,6.4,9.3,42.6539,23.2514
Витоша,2023-05-12,13.4,6.0,9.1,42.6539,23.2514
Витоша,2023-05-13,17.3,6.7,11.7,42.6539,23.2514
Витоша,2023-05-14,14.3,9.5,11.2,42.6539,23.2514
Витоша,2023-05-15,16.7,8.5,12.1,42.6539,23.2514
Витоша,2023-05-16,19.1,10.7,14.1,42.6539,23.2514
Витоша,2023-05-17,18.0,10.4,13.4,42.6539,23.2514
Витоша,2023-05-18,13.6,10.0,11.3,42.6539,23.2514
Витоша,2023-05-19,18.0,6.8,12.6,42.6539,23.2514
Витоша,2023-05-20,18.5,9.8,14.5,42.6539,23.2514
Витоша,2023-05-21,18.4,9.2,13.7,42.6539,23.2514
Витоша,2023-05-22,17.5,8.4,13.3,42.6539,23.2514
Витоша,2023-05-23,19.6,7.9,14.5,42.6539,23.2514
Витоша,2023-05-24,21.4,8.1,15.8,42.6539,23.2514
Витоша,2023-05-25,19.3,10.9,15.5,42.6539,23.2514
Витоша,2023-05-26,19.3,9.7,14.7,42.6539,23.2514
Витоша,2023-05-27,19.7,8.3,14.5,42.6539,23.2514
Витоша,2023-05-28,17.1,9.8,14.1,42.6539,23.2514
Витоша,2023-05-29,18.7,11.6,14.8,42.6539,23.2514
Витоша,2023-05-30,20.3,11.4,15.6,42.6539,23.2514
Витоша,2023-05-31,20.7,10.8,16.0,42.6539,23.2514
Витоша,2023-06-01,21.0,12.0,16.1,42.6539,23.2514
Витоша,2023-06-02,21.6,11.7,17.3,42.6539,23.2514
Витоша,2023-06-03,19.1,11.4,15.8,42.6539,23.2514
Витоша,2023-06-04,19.0,12.4,15.2,42.6539,23.2514
Витоша,2023-06-05,20.8,11.5,16.1,42.6539,23.2514
Витоша,2023-06-06,21.5,10.5,16.2,42.6539,23.2514
Витоша,2023-06-07,20.7,11.2,16.3,42.6539,23.2514
Витоша,2023-06-08,23.2,11.0,17.3,42.6539,23.2514
Витоша,2023-06-09,23.8,11.7,17.5,42.6539,23.2514
Витоша,2023-06-10,22.0,14.1,17.1,42.6539,23.2514
Витоша,2023-06-11,22.0,12.6,17.6,42.6539,23.2514
Витоша,2023-06-12,22.1,14.0,17.1,42.6539,23.2514
Витоша,2023-06-13,18.8,12.8,15.5,42.6539,23.2514
Витоша,2023-06-14,21.1,13.1,16.9,42.6539,23.2514
Витоша,2023-06-15,19.6,13.2,16.9,42.6539,23.2514
Витоша,2023-06-16,20.5,14.4,16.9,42.6539,23.2514
Витоша,2023-06-17,18.0,13.3,15.1,42.6539,23.2514
Витоша,2023-06-18,19.7,13.0,15.9,42.6539,23.2514
Витоша,2023-06-19,23.2,13.1,18.0,42.6539,23.2514
Витоша,2023-06-20,23.2,13.2,18.8,42.6539,23.2514
Витоша,2023-06-21,25.6,15.1,20.6,42.6539,23.2514
Витоша,2023-06-22,27.1,15.0,21.3,42.6539,23.2514
Витоша,2023-06-23,27.9,16.7,22.2,42.6539,23.2514
Витоша,2023-06-24,27.7,17.4,22.0,42.6539,23.2514
Витоша,2023-06-25,23.0,15.8,18.8,42.6539,23.2514
Витоша,2023-06-26,22.6,14.8,18.8,42.6539,23.2514
Витоша,2023-06-27,24.4,12.9,19.2,42.6539,23.2514
Витоша,2023-06-28,23.8,14.2,18.0,42.6539,23.2514
Витоша,2023-06-29,20.4,11.5,15.8,42.6539,23.2514
Витоша,2023-06-30,24.8,10.9,17.8,42.6539,23.2514
Витоша,2023-07-01,26.5,14.7,20.3,42.6539,23.2514
Витоша,2023-07-02,22.5,14.7,18.8,42.6539,23.2514
Витоша,2023-07-03,25.5,15.0,20.3,42.6539,23.2514
Витоша,2023-07-04,27.1,14.7,21.2,42.6539,23.2514
Витоша,2023-07-05,25.0,16.1,20.6,42.6539,23.2514
Витоша,2023-07-06,23.8,15.6,19.7,42.6539,23.2514
Витоша,2023-07-07,24.8,16.5,19.9,42.6539,23.2514
Витоша,2023-07-08,23.2,15.0,19.1,42.6539,23.2514
Витоша,2023-07-09,24.6,13.5,19.4,42.6539,23.2514
Витоша,2023-07-10,26.6,13.4,20.5,42.6539,23.2514
Витоша,2023-07-11,28.2,14.3,21.9,42.6539,23.2514
Витоша,2023-07-12,31.8,17.5,24.4,42.6539,23.2514
Витоша,2023-07-13,34.2,18.5,26.3,42.6539,23.2514
Витоша,2023-07-14,30.5,19.6,25.1,42.6539,23.2514
Витоша,2023-07-15,30.4,19.2,24.5,42.6539,23.2514
Витоша,2023-07-16,30.7,19.9,25.4,42.6539,23.2514
Витоша,2023-07-17,31.2,20.4,26.2,42.6539,23.2514
Витоша,2023-07-18,31.8,20.3,26.4,42.6539,23.2514
Витоша,2023-07-19,31.8,17.9,25.3,42.6539,23.2514
Витоша,2023-07-20,30.3,17.7,24.1,42.6539,23.2514
Витоша,2023-07-21,32.2,18.1,24.6,42.6539,23.2514
Витоша,2023-07-22,34.3,18.6,26.0,42.6539,23.2514
Витоша,2023-07-23,29.3,20.0,24.3,42.6539,23.2514
Витоша,2023-07-24,32.1,17.1,24.8,42.6539,23.2514
Витоша,2023-07-25,36.6,19.3,27.2,42.6539,23.2514
Витоша,2023-07-26,33.2,19.9,26.4,42.6539,23.2514
Витоша,2023-07-27,21.2,14.8,17.9,42.6539,23.2514
Витоша,2023-07-28,28.1,10.3,19.3,42.6539,23.2514
Витоша,2023-07-29,29.2,15.8,22.7,42.6539,23.2514
Витоша,2023-07-30,30.5,16.5,23.8,42.6539,23.2514
Витоша,2023-07-31,25.8,17.6,21.6,42.6539,23.2514
Витоша,2023-08-01,29.0,15.0,21.9,42.6539,23.2514
Витоша,2023-08-02,30.1,18.2,24.0,42.6539,23.2514
Витоша,2023-08-03,33.4,18.7,26.3,42.6539,23.2514
Витоша,2023-08-04,33.2,21.2,27.8,42.6539,23.2514
Витоша,2023-08-05,32.2,19.5,25.9,42.6539,23.2514
Витоша,2023-08-06,25.1,16.6,20.6,42.6539,23.2514
Витоша,2023-08-07,25.1,14.0,18.4,42.6539,23.2514
Витоша,2023-08-08,21.0,13.6,16.7,42.6539,23.2514
Витоша,2023-08-09,24.7,10.1,17.1,42.6539,23.2514
Витоша,2023-08-10,19.9,14.6,17.0,42.6539,23.2514
Витоша,2023-08-11,23.2,11.3,17.2,42.6539,23.2514
Витоша,2023-08-12,25.0,12.2,18.8,42.6539,23.2514
Витоша,2023-08-13,25.1,15.1,20.4,42.6539,23.2514
Витоша,2023-08-14,26.6,14.9,21.3,42.6539,23.2514
Витоша,2023-08-15,24.2,17.4,20.2,42.6539,23.2514
Витоша,2023-08-16,26.1,16.8,21.3,42.6539,23.2514
Витоша,2023-08-17,29.5,16.2,22.9,42.6539,23.2514
Витоша,2023-08-18,31.0,17.2,24.0,42.6539,23.2514
Витоша,2023-08-19,29.4,16.7,23.3,42.6539,23.2514
Витоша,2023-08-20,29.9,17.4,23.6,42.6539,23.2514
Витоша,2023-08-21,31.3,18.5,25.4,42.6539,23.2514
Витоша,2023-08-22,30.8,18.6,24.9,42.6539,23.2514
Витоша,2023-08-23,31.3,20.5,26.0,42.6539,23.2514
Витоша,2023-08-24,29.6,18.0,24.8,42.6539,23.2514
Витоша,2023-08-25,31.2,17.8,24.2,42.6539,23.2514
Витоша,2023-08-26,32.1,18.0,25.1,42.6539,23.2514
Витоша,2023-08-27,31.0,19.1,24.7,42.6539,23.2514
Витоша,2023-08-28,32.4,17.8,24.7,42.6539,23.2514
Витоша,2023-08-29,27.9,17.7,22.3,42.6539,23.2514
Витоша,2023-08-30,28.4,16.0,21.3,42.6539,23.2514
Витоша,2023-08-31,26.1,14.6,20.1,42.6539,23.2514
Витоша,2023-09-01,25.5,13.8,19.5,42.6539,23.2514
Витоша,2023-09-02,26.8,14.3,20.4,42.6539,23.2514
Витоша,2023-09-03,27.0,15.6,20.9,42.6539,23.2514
Витоша,2023-09-04,18.3,13.9,14.9,42.6539,23.2514
Витоша,2023-09-05,20.1,14.0,16.5,42.6539,23.2514
Витоша,2023-09-06,22.4,13.8,18.1,42.6539,23.2514
Витоша,2023-09-07,22.7,15.8,19.2,42.6539,23.2514
Витоша,2023-09-08,23.2,13.3,18.7,42.6539,23.2514
Витоша,2023-09-09,24.3,13.4,18.0,42.6539,23.2514
Витоша,2023-09-10,24.6,14.4,18.8,42.6539,23.2514
Витоша,2023-09-11,24.3,11.2,17.8,42.6539,23.2514
Витоша,2023-09-12,26.5,12.8,19.0,42.6539,23.2514
Витоша,2023-09-13,29.7,15.2,21.5,42.6539,23.2514
Витоша,2023-09-14,28.4,17.3,22.0,42.6539,23.2514
Витоша,2023-09-15,25.8,15.5,19.9,42.6539,23.2514
Витоша,2023-09-16,22.2,15.0,18.2,42.6539,23.2514
Витоша,2023-09-17,22.9,14.5,18.1,42.6539,23.2514
Витоша,2023-09-18,23.4,14.1,18.2,42.6539,23.2514
Витоша,2023-09-19,22.9,13.1,17.2,42.6539,23.2514
Витоша,2023-09-20,24.6,14.1,18.3,42.6539,23.2514
Витоша,2023-09-21,25.8,14.2,19.4,42.6539,23.2514
Витоша,2023-09-22,29.6,13.7,20.9,42.6539,23.2514
Витоша,2023-09-23,31.1,15.1,22.1,42.6539,23.2514
Витоша,2023-09-24,26.9,15.9,21.0,42.6539,23.2514
Витоша,2023-09-25,22.4,16.0,18.9,42.6539,23.2514
Витоша,2023-09-26,22.0,14.4,18.0,42.6539,23.2514
Витоша,2023-09-27,22.2,12.7,17.2,42.6539,23.2514
Витоша,2023-09-28,21.9,12.0,17.1,42.6539,23.2514
Витоша,2023-09-29,23.2,11.8,17.1,42.6539,23.2514
Витоша,2023-09-30,23.7,10.9,17.3,42.6539,23.2514
Витоша,2023-10-01,22.0,12.3,16.2,42.6539,23.2514
Витоша,2023-10-02,20.8,11.4,15.3,42.6539,23.2514
Витоша,2023-10-03,21.2,7.7,14.5,42.6539,23.2514
Витоша,2023-10-04,23.9,11.6,17.1,42.6539,23.2514
Витоша,2023-10-05,23.3,12.1,16.4,42.6539,23.2514
Витоша,2023-10-06,20.7,11.6,15.4,42.6539,23.2514
Витоша,2023-10-07,22.5,6.9,14.1,42.6539,23.2514
Витоша,2023-10-08,23.1,9.2,16.1,42.6539,23.2514
Витоша,2023-10-09,19.3,10.5,14.5,42.6539,23.2514
Витоша,2023-10-10,19.6,10.4,14.8,42.6539,23.2514
Витоша,2023-10-11,19.4,9.1,13.8,42.6539,23.2514
Витоша,2023-10-12,22.4,8.7,14.7,42.6539,23.2514
Витоша,2023-10-13,24.1,10.0,17.0,42.6539,23.2514
Витоша,2023-10-14,24.4,11.8,16.9,42.6539,23.2514
Витоша,2023-10-15,24.5,11.0,17.0,42.6539,23.2514
Витоша,2023-10-16,13.8,7.1,9.9,42.6539,23.2514
Витоша,2023-10-17,10.8,3.4,7.1,42.6539,23.2514
Витоша,2023-10-18,13.9,6.7,9.5,42.6539,23.2514
Витоша,2023-10-19,18.8,5.7,10.9,42.6539,23.2514
Витоша,2023-10-20,25.7,10.5,17.2,42.6539,23.2514
Витоша,2023-10-21,26.9,14.8,19.2,42.6539,23.2514
Витоша,2023-10-22,24.4,14.3,18.9,42.6539,23.2514
Витоша,2023-10-23,22.2,12.6,16.4,42.6539,23.2514
Витоша,2023-10-24,23.0,9.8,15.5,42.6539,23.2514
Витоша,2023-10-25,24.0,12.6,17.6,42.6539,23.2514
Витоша,2023-10-26,21.9,12.3,16.4,42.6539,23.2514
Витоша,2023-10-27,23.1,12.9,17.7,42.6539,23.2514
Витоша,2023-10-28,23.5,12.1,17.4,42.6539,23.2514
Витоша,2023-10-29,21.1,9.3,14.8,42.6539,23.2514
Витоша,2023-10-30,21.5,10.4,14.5,42.6539,23.2514
Витоша,2023-10-31,21.9,6.1,14.9,42.6539,23.2514
Витоша,2023-11-01,17.4,9.0,13.5,42.6539,23.2514
Витоша,2023-11-02,17.5,8.0,11.9,42.6539,23.2514
Витоша,2023-11-03,19.2,8.5,12.6,42.6539,23.2514
Витоша,2023-11-04,12.9,9.2,11.2,42.6539,23.2514
Витоша,2023-11-05,17.7,4.9,11.7,42.6539,23.2514
Витоша,2023-11-06,19.7,10.1,14.0,42.6539,23.2514
Витоша,2023-11-07,18.1,7.5,11.6,42.6539,23.2514
Витоша,2023-11-08,13.7,8.1,11.1,42.6539,23.2514
Витоша,2023-11-09,11.3,3.4,7.1,42.6539,23.2514
Витоша,2023-11-10,12.7,2.9,6.9,42.6539,23.2514
Витоша,2023-11-11,13.1,5.5,8.8,42.6539,23.2514
Витоша,2023-11-12,7.8,1.8,5.8,42.6539,23.2514
Витоша,2023-11-13,12.0,3.6,6.6,42.6539,23.2514
Витоша,2023-11-14,17.9,1.9,8.5,42.6539,23.2514
Витоша,2023-11-15,16.5,4.9,8.8,42.6539,23.2514
Витоша,2023-11-16,11.1,2.5,7.1,42.6539,23.2514
Витоша,2023-11-17,11.8,3.7,6.9,42.6539,23.2514
Витоша,2023-11-18,7.0,1.1,2.7,42.6539,23.2514
Витоша,2023-11-19,4.1,-0.0,1.9,42.6539,23.2514
Витоша,2023-11-20,12.7,-0.4,4.8,42.6539,23.2514
Витоша,2023-11-21,10.2,3.0,5.7,42.6539,23.2514
Витоша,2023-11-22,9.6,5.0,6.9,42.6539,23.2514
Витоша,2023-11-23,9.3,5.2,7.0,42.6539,23.2514
Витоша,2023-11-24,12.5,5.1,8.5,42.6539,23.2514
Витоша,2023-11-25,8.2,-0.9,3.1,42.6539,23.2514
Витоша,2023-11-26,-1.1,-4.4,-2.7,42.6539,23.2514
Витоша,2023-11-27,0.5,-4.0,-2.4,42.6539,23.2514
Витоша,2023-11-28,3.1,-3.0,0.3,42.6539,23.2514
Витоша,2023-11-29,3.1,-1.0,1.8,42.6539,23.2514
Витоша,2023-11-30,6.5,-2.5,1.2,42.6539,23.2514
Витоша,2023-12-01,16.0,0.9,9.0,42.6539,23.2514
Витоша,2023-12-02,14.7,6.7,10.8,42.6539,23.2514
Витоша,2023-12-03,10.0,-0.3,5.1,42.6539,23.2514
Витоша,2023-12-04,2.0,-3.9,-1.6,42.6539,23.2514
Витоша,2023-12-05,3.7,-1.8,0.6,42.6539,23.2514
Витоша,2023-12-06,3.7,0.6,2.3,42.6539,23.2514
Витоша,2023-12-07,3.3,0.1,2.0,42.6539,23.2514
Витоша,2023-12-08,1.3,-1.6,-0.2,42.6539,23.2514
Витоша,2023-12-09,2.0,-2.7,-0.8,42.6539,23.2514
Витоша,2023-12-10,5.8,-2.9,0.4,42.6539,23.2514
Витоша,2023-12-11,8.1,-1.6,2.5,42.6539,23.2514
Витоша,2023-12-12,9.9,-1.4,3.4,42.6539,23.2514
Витоша,2023-12-13,11.0,-0.1,5.2,42.6539,23.2514
Витоша,2023-12-14,13.3,3.7,6.8,42.6539,23.2514
Витоша,2023-12-15,4.8,0.9,3.5,42.6539,23.2514
Витоша,2023-12-16,1.0,-3.0,-0.4,42.6539,23.2514
Витоша,2023-12-17,3.1,-4.1,-1.4,42.6539,23.2514
Витоша,2023-12-18,9.2,-3.5,0.9,42.6539,23.2514
Витоша,2023-12-19,9.7,-3.2,2.5,42.6539,23.2514
Витоша,2023-12-20,10.7,-1.3,2.9,42.6539,23.2514
Витоша,2023-12-21,5.6,-3.4,0.9,42.6539,23.2514
Витоша,2023-12-22,5.8,-3.4,1.9,42.6539,23.2514
Витоша,2023-12-23,7.6,-0.8,2.3,42.6539,23.2514
Витоша,2023-12-24,12.0,2.2,6.8,42.6539,23.2514
Витоша,2023-12-25,13.7,0.6,5.0,42.6539,23.2514
Витоша,2023-12-26,14.0,0.2,4.8,42.6539,23.2514
Витоша,2023-12-27,10.6,1.7,4.8,42.6539,23.2514
Витоша,2023-12-28,11.4,-0.0,4.7,42.6539,23.2514
Витоша,2023-12-29,10.8,-1.4,3.1,42.6539,23.2514
Витоша,2023-12-30,10.0,-0.7,3.3,42.6539,23.2514
Витоша,2023-12-31,8.4,-1.0,3.6,42.6539,23.2514
Възраждане,2023-01-01,10.3,-1.0,3.7,42.7,23.315
Възраждане,2023-01-02,11.0,-1.1,3.9,42.7,23.315
Възраждане,2023-01-03,12.6,-0.2,3.7,42.7,23.315
Възраждане,2023-01-04,8.2,-0.5,4.0,42.7,23.315
Възраждане,2023-01-05,11.5,2.2,5.5,42.7,23.315
Възраждане,2023-01-06,10.0,0.5,5.1,42.7,23.315
Възраждане,2023-01-07,10.1,-2.8,2.8,42.7,23.315
Възраждане,2023-01-08,8.4,-2.2,2.3,42.7,23.315
Възраждане,2023-01-09,4.7,-1.4,0.4,42.7,23.315
Възраждане,2023-01-10,4.3,-0.7,2.0,42.7,23.315
Възраждане,2023-01-11,5.2,-1.9,2.2,42.7,23.315
Възраждане,2023-01-12,5.3,2.0,3.4,42.7,23.315
Възраждане,2023-01-13,5.6,-1.1,3.1,42.7,23.315
Възраждане,2023-01-14,5.8,-1.5,2.0,42.7,23.315
Възраждане,2023-01-15,7.5,0.5,3.4,42.7,23.315
Възраждане,2023-01-16,6.9,-0.7,1.8,42.7,23.315
Възраждане,2023-01-17,13.6,0.1,5.8,42.7,23.315
Възраждане,2023-01-18,15.7,5.8,9.4,42.7,23.315
Възраждане,2023-01-19,17.7,4.7,10.1,42.7,23.315
Възраждане,2023-01-20,9.6,0.6,5.8,42.7,23.315
Възраждане,2023-01-21,9.1,-2.4,3.5,42.7,23.315
Възраждане,2023-01-22,9.5,3.4,6.2,42.7,23.315
Възраждане,2023-01-23,8.1,5.3,7.1,42.7,23.315
Възраждане,2023-01-24,4.9,0.5,2.3,42.7,23.315
Възраждане,2023-01-25,2.6,-0.2,0.8,42.7,23.315
Възраждане,2023-01-26,1.7,-1.4,-0.1,42.7,23.315
Възраждане,2023-01-27,4.1,-0.1,1.1,42.7,23.315
Възраждане,2023-01-28,3.1,-0.6,0.6,42.7,23.315
Възраждане,2023-01-29,1.9,-1.1,0.1,42.7,23.315
Възраждане,2023-01-30,1.8,-3.3,-1.1,42.7,23.315
Възраждане,2023-01-31,3.3,-2.2,0.1,42.7,23.315
Възраждане,2023-02-01,6.2,-2.3,1.0,42.7,23.315
Възраждане,2023-02-02,7.4,-2.0,1.9,42.7,23.315
Възраждане,2023-02-03,4.1,-1.4,0.9,42.7,23.315
Възраждане,2023-02-04,4.1,-0.9,1.7,42.7,23.315
Възраждане,2023-02-05,-1.0,-5.0,-3.2,42.7,23.315
Възраждане,2023-02-06,-1.5,-8.2,-4.5,42.7,23.315
Възраждане,2023-02-07,-0.2,-6.2,-3.7,42.7,23.315
Възраждане,2023-02-08,-1.2,-7.2,-4.1,42.7,23.315
Възраждане,2023-02-09,1.0,-7.5,-4.3,42.7,23.315
Възраждане,2023-02-10,3.7,-7.7,-2.9,42.7,23.315
Възраждане,2023-02-11,4.3,-7.3,-2.6,42.7,23.315
Възраждане,2023-02-12,4.2,-4.1,-0.1,42.7,23.315
Възраждане,2023-02-13,6.3,-4.5,0.2,42.7,23.315
Възраждане,2023-02-14,5.1,-3.0,0.4,42.7,23.315
Възраждане,2023-02-15,6.6,-3.0,1.5,42.7,23.315
Възраждане,2023-02-16,11.9,-4.7,1.4,42.7,23.315
Възраждане,2023-02-17,14.0,-3.4,3.3,42.7,23.315
Възраждане,2023-02-18,15.3,-3.1,4.3,42.7,23.315
Възраждане,2023-02-19,17.2,0.3,7.5,42.7,23.315
Възраждане,2023-02-20,12.0,2.5,7.0,42.7,23.315
Възраждане,2023-02-21,17.9,0.9,7.0,42.7,23.315
Възраждане,2023-02-22,16.2,-0.5,6.5,42.7,23.315
Възраждане,2023-02-23,15.6,-0.2,6.8,42.7,23.315
Възраждане,2023-02-24,12.2,3.9,7.1,42.7,23.315
Възраждане,2023-02-25,15.8,1.5,9.5,42.7,23.315
Възраждане,2023-02-26,18.7,5.5,11.6,42.7,23.315
Възраждане,2023-02-27,12.9,4.7,7.5,42.7,23.315
Възраждане,2023-02-28,11.1,3.7,6.9,42.7,23.315
Възраждане,2023-03-01,7.4,3.8,5.4,42.7,23.315
Възраждане,2023-03-02,7.4,4.0,5.3,42.7,23.315
Възраждане,2023-03-03,6.3,2.6,4.3,42.7,23.315
Възраждане,2023-03-04,9.6,-0.0,4.1,42.7,23.315
Възраждане,2023-03-05,10.0,1.4,5.1,42.7,23.315
Възраждане,2023-03-06,12.5,-2.4,4.5,42.7,23.315
Възраждане,2023-03-07,14.6,2.6,7.7,42.7,23.315
Възраждане,2023-03-08,14.3,1.0,8.2,42.7,23.315
Възраждане,2023-03-09,18.7,2.4,9.9,42.7,23.315
Възраждане,2023-03-10,16.7,5.7,9.6,42.7,23.315
Възраждане,2023-03-11,14.7,5.0,9.4,42.7,23.315
Възраждане,2023-03-12,8.2,-0.6,3.5,42.7,23.315
Възраждане,2023-03-13,10.2,-4.3,2.5,42.7,23.315
Възраждане,2023-03-14,15.0,-2.9,4.7,42.7,23.315
Възраждане,2023-03-15,13.5,0.4,5.9,42.7,23.315
Възраждане,2023-03-16,5.9,0.9,2.8,42.7,23.315
Възраждане,2023-03-17,8.4,0.5,3.7,42.7,23.315
Възраждане,2023-03-18,8.6,-4.1,2.6,42.7,23.315
Възраждане,2023-03-19,14.7,-4.0,5.1,42.7,23.315
Възраждане,2023-03-20,18.9,-0.7,9.5,42.7,23.315
Възраждане,2023-03-21,16.8,4.8,10.7,42.7,23.315
Възраждане,2023-03-22,13.1,4.8,8.8,42.7,23.315
Възраждане,2023-03-23,15.4,0.9,7.5,42.7,23.315
Възраждане,2023-03-24,18.5,2.1,10.2,42.7,23.315
Възраждане,2023-03-25,19.7,3.3,11.2,42.7,23.315
Възраждане,2023-03-26,15.8,6.2,10.2,42.7,23.315
Възраждане,2023-03-27,14.6,2.8,8.2,42.7,23.315
